order_id,product,category,price,quantity,discount_pct,order_date,region,payment,rating,revenue,returned
3332,Laptop,Books,51.07,19,13.5,2024-09-19,East,Credit Card,4.0,839.34,False
3333,Monitor,Food,30.4,20,21.6,2023-11-20,South,PayPal,5.0,476.67,False
3334,Laptop,Clothing,106.35,9,,2022-11-10,East,PayPal,5.0,765.72,True
3335,Monitor,Sports,177.45,6,17.4,2022-03-02,North,credit card,3.0,879.44,False
3336,Phone,Home,195.56,4,23.4,2023-01-25,East,Cash,3.0,599.2,True
3337,Headphones,Electronics,329.67,5,1.1,2024-12-13,North,PayPal,5.0,1630.22,False
3338,Tablet,Books,18.8,20,6.4,2024-05-26,West,Cash,5.0,351.94,False
3339,Keyboard,Clothing,63.41,13,24.7,2024-03-03,West,credit card,,620.72,False
3340,Keyboard,Food,23.89,20,23.0,2022-02-09,South,Credit Card,3.0,367.91,True
3341,Monitor,Electronics,371.94,2,5.3,2022-07-22,West,PayPal,4.0,704.45,False
3342,Phone,Food,17.76,20,11.5,2023-06-08,North,Credit Card,4.0,314.35,False
3343,Other,Sports,170.78,4,23.8,2024-11-10,West,Cash,4.0,520.54,False
3344,Phone,Food,21.18,20,0.2,2023-10-20,North,Credit Card,5.0,422.75,False
3345,Tablet,Electronics,512.11,1,17.3,2022-09-03,North,Credit Card,5.0,,True
3346,Headphones,Electronics,785.92,1,13.8,2022-04-25,East,PAYPAL,4.0,677.46,False
3347,Tablet,Clothing,63.52,16,28.1,2024-02-16,East,Credit Card,3.0,730.73,True
3348,Laptop,Food,34.89,20,12.0,2022-04-24,South,Credit Card,5.0,614.06,False
3349,Other,Electronics,574.93,1,24.2,2023-11-18,South,Credit Card,4.0,435.8,False
3350,Laptop,Food,13.47,20,15.1,2023-09-27,West,Cash,5.0,228.72,False
3351,Other,Clothing,40.23,20,6.7,2024-06-30,North,Credit Card,4.0,750.69,False
3352,Other,Food,16.57,20,19.8,2024-04-16,East,credit card,4.0,265.78,True
3353,Tablet,Books,35.62,20,8.7,2023-03-04,North,PAYPAL,5.0,650.42,False
3354,Keyboard,Home,198.44,4,9.5,2023-12-08,East,Cash,4.0,718.35,False
3355,Other,Sports,240.14,2,11.2,2024-12-05,West,PayPal,,426.49,False
3356,Monitor,Electronics,320.39,1,0.4,2022-11-10,East,Credit Card,5.0,319.11,False
3357,Other,Food,31.19,20,18.7,2023-04-12,North,credit card,4.0,507.15,False
3358,Other,Clothing,51.93,17,,2023-12-12,South,Credit Card,5.0,798.06,False
3359,Keyboard,Clothing,63.31,17,10.9,2024-07-22,South,Credit Card,5.0,958.96,False
3360,Other,Electronics,346.66,4,28.7,2023-09-01,North,PayPal,5.0,988.67,False
3361,Headphones,Books,,20,28.4,2022-07-04,North,Credit Card,5.0,498.19,True
3362,Camera,Books,29.28,20,3.4,2024-06-10,North,Cash,5.0,565.69,False
3363,Headphones,Books,49.97,20,10.3,2022-07-15,North,PAYPAL,5.0,896.46,False
3364,Keyboard,Food,25.01,20,29.5,2022-08-09,West,Credit Card,5.0,352.64,False
3365,Headphones,Electronics,354.02,3,0.6,2023-05-12,East,Credit Card,3.0,1055.69,False
3366,Headphones,Food,33.81,20,25.8,2023-04-10,North,PayPal,4.0,501.74,False
3367,Tablet,Food,17.3,20,6.5,2023-07-12,West,Credit Card,4.0,323.51,True
3368,Camera,Clothing,87.71,9,12.6,2024-05-14,East,credit card,4.0,689.93,False
3369,Camera,Sports,81.58,12,9.1,2022-05-06,West,Cash,4.0,889.87,True
3370,Tablet,Food,16.87,20,29.7,2024-01-13,North,Cash,4.0,237.19,False
3371,Laptop,Clothing,83.21,13,5.2,2022-10-03,South,Credit Card,3.0,1025.48,False
3372,Headphones,Clothing,98.67,10,18.0,2023-05-11,South,Credit Card,4.0,809.09,False
3373,Headphones,Food,42.12,20,2.8,2022-07-02,North,Credit Card,4.0,818.81,False
3374,Other,Electronics,359.15,5,23.2,2022-06-16,East,PAYPAL,4.0,1379.14,False
3375,Phone,Food,14.88,20,1.9,2022-11-15,West,Credit Card,4.0,291.95,False
3376,Keyboard,Sports,106.8,7,23.9,2023-06-21,West,Credit Card,3.0,568.92,False
3377,Camera,Electronics,532.95,1,18.2,2023-06-07,East,Cash,3.0,435.95,False
3378,Phone,Electronics,337.04,4,11.0,2024-12-22,South,PAYPAL,4.0,1199.86,False
3379,Camera,Food,20.23,20,3.2,2023-01-23,East,PayPal,4.0,391.65,False
3380,Phone,Food,47.35,19,19.6,2022-08-24,West,Credit Card,5.0,723.32,False
3381,Phone,Sports,223.11,3,20.9,2024-05-01,North,Cash,4.0,529.44,False
3382,Camera,Food,16.76,20,24.2,2022-02-24,West,PayPal,3.0,254.08,False
3383,Laptop,Books,32.13,20,1.0,2022-04-02,South,credit card,4.0,636.17,False
3384,Keyboard,Clothing,113.54,10,8.4,2024-06-16,South,Credit Card,3.0,1040.03,False
3385,Laptop,Sports,,6,12.4,2022-11-14,East,Credit Card,,1134.24,False
3386,Headphones,Food,42.21,19,3.1,2023-06-30,West,Credit Card,5.0,777.13,False
3387,Tablet,Electronics,796.09,2,,2024-10-19,South,Cash,4.0,1375.64,True
3388,Phone,Electronics,469.76,3,11.8,2024-11-12,North,PayPal,4.0,1242.98,False
3389,Headphones,Sports,181.58,3,29.7,2023-06-16,East,PayPal,5.0,382.95,False
3390,Other,Sports,,5,24.1,2024-08-06,East,PAYPAL,3.0,548.38,False
3391,Headphones,Clothing,80.56,12,29.8,2022-09-17,North,PayPal,4.0,678.64,False
3392,Tablet,Food,18.34,20,1.6,2023-07-05,East,Credit Card,4.0,360.93,False
3393,Headphones,Food,21.65,20,17.8,2024-12-19,East,PAYPAL,3.0,355.93,False
3394,Camera,Books,27.01,20,25.2,2023-06-25,South,credit card,5.0,404.07,False
3395,Keyboard,Food,26.26,20,9.7,2022-04-05,South,PayPal,5.0,474.26,False
3396,Tablet,Clothing,34.76,20,14.2,2024-07-09,West,Credit Card,4.0,596.48,False
3397,Headphones,Electronics,538.03,2,19.2,2024-05-04,East,PayPal,4.0,869.46,True
3398,Tablet,Sports,155.69,8,16.2,2024-02-06,West,credit card,5.0,1043.75,False
3399,Headphones,Clothing,95.14,9,2.0,2023-03-03,East,Cash,4.0,839.13,False
3400,Camera,Electronics,254.86,6,15.4,2024-07-20,East,Credit Card,4.0,1293.67,False
3401,Laptop,Food,34.74,20,10.5,2022-06-01,South,Credit Card,4.0,621.85,False
3402,Laptop,Clothing,134.04,5,22.4,2024-02-22,East,Cash,3.0,520.08,False
3403,Other,Sports,186.65,3,16.3,2023-02-01,North,PayPal,5.0,468.68,False
3404,Headphones,Electronics,683.77,4,28.7,2022-12-01,South,PayPal,4.0,1950.11,False
3405,Tablet,Electronics,461.21,2,13.9,2022-07-09,West,credit card,2.0,794.2,False
3406,Laptop,Electronics,871.68,1,9.2,2023-04-02,South,Cash,3.0,791.49,False
3407,Tablet,Books,20.09,20,27.5,2022-09-15,,PayPal,5.0,291.3,True
3408,Headphones,Clothing,116.12,8,27.1,2022-04-24,North,PayPal,4.0,677.21,False
3409,Keyboard,Sports,78.45,9,20.4,2023-07-01,West,Credit Card,3.0,562.02,False
3410,Headphones,Home,139.93,4,1.9,2024-07-11,East,Credit Card,3.0,549.09,False
3411,Laptop,Clothing,85.01,15,13.0,2023-08-21,East,credit card,4.0,1109.38,False
3412,Phone,Books,28.73,20,25.8,2022-07-31,North,PayPal,3.0,426.35,False
3413,Keyboard,Clothing,60.12,18,26.4,2023-06-03,North,PayPal,2.0,796.47,False
3414,Laptop,Sports,61.79,13,7.1,2022-05-16,North,PayPal,5.0,746.24,False
3415,Other,Food,34.26,20,22.2,2023-10-03,South,credit card,4.0,533.09,False
3416,Tablet,Electronics,471.33,1,25.9,2023-01-23,East,PAYPAL,5.0,349.26,False
3417,Camera,Food,19.51,20,16.2,2022-09-01,West,PayPal,4.0,326.99,False
3418,Tablet,Books,28.46,20,14.8,2022-03-28,East,PayPal,3.0,,False
3419,Headphones,Food,23.7,20,14.6,2024-09-21,North,Credit Card,5.0,404.8,False
3420,Tablet,Electronics,520.69,5,3.6,2023-02-28,West,PayPal,4.0,2509.73,False
3421,Laptop,Books,58.47,17,5.0,2022-07-03,South,Cash,4.0,944.29,True
3422,Laptop,Clothing,59.05,16,22.7,2024-08-25,South,Credit Card,4.0,730.33,False
3423,Tablet,Electronics,363.19,1,22.2,2024-11-27,,Credit Card,4.0,282.56,False
3424,Keyboard,Home,156.66,4,7.1,2024-05-15,East,credit card,3.0,582.15,False
3425,Other,Food,10.86,20,8.1,2023-12-01,East,PayPal,5.0,199.61,False
3426,Camera,Sports,194.11,4,1.9,2024-10-08,East,PayPal,5.0,761.69,False
3427,Other,Clothing,107.76,7,8.8,2024-04-15,North,PayPal,5.0,687.94,False
3428,Tablet,Electronics,907.78,1,23.1,2023-04-19,East,Cash,3.0,698.08,True
3429,Headphones,Electronics,389.19,4,3.8,2024-09-09,West,Credit Card,4.0,1497.6,False
3430,Headphones,Sports,168.48,7,14.2,2023-09-19,North,credit card,4.0,1011.89,True
3431,Other,Food,36.2,20,24.6,2022-06-28,East,PAYPAL,4.0,545.9,False
3432,Laptop,Home,331.59,1,5.0,2022-07-29,,Cash,3.0,315.01,False
3433,Keyboard,Sports,74.28,12,23.6,2024-06-20,South,Credit Card,5.0,681.0,False
3434,Headphones,Clothing,68.64,17,7.2,2024-11-15,North,credit card,5.0,1082.86,False
3435,Laptop,Books,28.96,20,5.0,2023-09-11,,PAYPAL,5.0,550.24,False
3436,Headphones,Food,21.03,20,2.4,2024-08-17,North,credit card,4.0,410.51,False
3437,Phone,Books,19.89,20,25.8,2023-10-10,North,PayPal,3.0,295.17,True
3438,Keyboard,Clothing,244.51,2,3.6,2024-01-07,North,Cash,3.0,471.42,False
3439,Tablet,Electronics,185.66,3,24.1,2024-07-09,North,PayPal,4.0,422.75,False
3440,Tablet,Food,21.64,20,24.7,2022-02-27,East,Credit Card,5.0,325.9,False
3441,Other,Electronics,544.88,1,4.8,2023-07-27,West,PayPal,5.0,518.73,False
3442,Phone,Home,256.65,2,26.4,2024-09-12,North,Cash,4.0,377.79,False
3443,Tablet,Clothing,49.77,20,27.4,2024-01-15,,PAYPAL,4.0,722.66,False
3444,Tablet,Electronics,562.65,3,2.3,2022-08-30,South,Credit Card,4.0,1649.13,True
3445,Laptop,Electronics,583.07,1,7.7,2022-10-21,North,Credit Card,2.0,538.17,True
3446,Headphones,Home,330.87,4,26.0,2023-09-28,North,PayPal,4.0,979.38,False
3447,Headphones,Electronics,659.35,1,13.7,2024-08-18,East,Cash,4.0,569.02,False
3448,Keyboard,Books,26.66,20,28.1,2023-01-20,North,Credit Card,5.0,383.37,False
3449,Tablet,Food,34.45,20,24.5,2024-08-06,North,credit card,5.0,520.2,False
3450,Other,Clothing,108.46,10,16.8,2023-09-12,South,PayPal,5.0,902.39,False
3451,Laptop,Electronics,705.49,2,22.8,2022-12-03,West,Credit Card,4.0,1089.28,False
3452,Monitor,Books,26.5,20,21.0,2022-11-16,South,PayPal,3.0,418.7,False
3453,Headphones,Food,26.07,20,23.3,2024-06-18,South,PayPal,4.0,399.91,False
3454,Keyboard,Electronics,337.62,1,19.8,2023-10-29,South,Cash,5.0,270.77,False
3455,Other,Food,16.98,20,28.2,2023-01-03,South,PayPal,5.0,243.83,True
3456,Headphones,Sports,200.22,2,23.9,2022-07-25,West,Credit Card,4.0,,False
3457,Laptop,Electronics,902.65,1,19.8,2023-07-29,East,PayPal,4.0,723.93,False
3458,Other,Sports,157.17,7,2.2,2023-07-22,South,Cash,4.0,1075.99,False
3459,Laptop,Clothing,139.5,6,2.2,2024-05-16,East,Credit Card,3.0,818.59,False
3460,Monitor,Electronics,591.84,1,3.1,2023-09-01,North,Credit Card,5.0,573.49,False
3461,Camera,Home,257.35,6,22.1,2022-06-23,West,Credit Card,2.0,1202.85,False
3462,Tablet,Home,170.25,3,7.6,2022-10-11,South,credit card,4.0,471.93,False
3463,Headphones,Clothing,80.96,14,24.2,2023-08-20,East,credit card,4.0,859.15,False
3464,Phone,Home,289.57,2,10.0,2023-09-23,South,PayPal,4.0,521.23,False
3465,Keyboard,Food,20.93,20,21.5,2023-11-07,South,credit card,4.0,328.6,False
3466,Keyboard,Home,151.25,7,4.1,2024-03-15,West,PayPal,5.0,1015.34,True
3467,Camera,Food,31.01,20,3.1,2023-02-23,South,credit card,2.0,600.97,False
3468,Monitor,Clothing,102.41,8,11.8,2024-01-25,West,Cash,,722.6,False
3469,Keyboard,Food,19.58,20,3.9,2022-11-08,North,PayPal,4.0,376.33,True
3470,Monitor,Electronics,425.54,3,12.3,2023-08-03,North,PAYPAL,3.0,1119.6,False
3471,Camera,Food,53.92,20,21.7,2024-02-10,East,PAYPAL,4.0,844.39,False
3472,Phone,Clothing,62.92,18,10.0,2024-12-31,North,Cash,5.0,1019.3,False
3473,Keyboard,Electronics,414.83,1,25.4,2023-08-28,West,PayPal,3.0,309.46,False
3474,Tablet,Sports,132.21,7,24.1,2023-08-12,West,PAYPAL,4.0,702.43,False
3475,Tablet,Electronics,721.3,3,26.4,2024-06-08,South,Cash,,1592.63,False
3476,Camera,Clothing,78.05,14,19.7,2022-07-08,East,Credit Card,5.0,877.44,False
3477,Headphones,Home,213.48,3,18.8,2024-08-14,South,Credit Card,4.0,520.04,False
3478,Camera,Books,14.34,20,21.6,2024-05-14,North,PayPal,5.0,224.85,False
3479,Tablet,Electronics,234.22,2,23.1,2023-04-08,North,credit card,4.0,360.23,True
3480,Headphones,Clothing,66.18,13,29.7,2022-06-21,West,Credit Card,5.0,604.82,True
3481,Tablet,Home,218.69,7,15.7,2022-12-10,East,Credit Card,4.0,1290.49,False
3482,Phone,Clothing,68.89,13,20.2,2024-06-20,East,Cash,3.0,714.66,False
3483,Monitor,Books,26.66,20,11.9,2023-04-22,West,PAYPAL,5.0,469.75,False
3484,Monitor,Clothing,59.4,16,26.9,2022-12-16,West,PayPal,2.0,694.74,True
3485,Keyboard,Clothing,76.13,13,19.7,2022-05-28,North,Credit Card,4.0,794.72,False
3486,Tablet,Clothing,42.34,20,19.3,2024-12-22,East,credit card,4.0,683.37,False
3487,Other,Food,22.65,20,19.5,2024-01-08,South,credit card,4.0,364.66,False
3488,Monitor,Food,22.65,20,6.6,2023-12-21,West,Credit Card,4.0,423.1,False
3489,Headphones,Sports,155.22,7,25.5,2023-02-15,West,credit card,5.0,809.47,False
3490,Camera,Clothing,90.77,14,19.4,2023-11-06,West,PAYPAL,4.0,1024.25,False
3491,,Home,257.67,2,12.7,2022-07-24,West,PayPal,4.0,449.89,False
3492,Monitor,Home,240.51,4,25.5,2024-05-31,West,Credit Card,4.0,716.72,False
3493,Camera,Clothing,79.15,12,15.6,2023-12-27,South,Cash,3.0,801.63,False
3494,Phone,Books,25.3,20,25.1,2023-03-18,South,Cash,5.0,378.99,False
3495,Camera,Sports,158.25,3,2.0,2023-01-04,East,Cash,5.0,465.26,False
3496,Laptop,Clothing,,17,15.5,2022-05-20,West,credit card,4.0,860.46,False
3497,Keyboard,Clothing,95.01,11,23.3,2024-02-09,East,Cash,5.0,801.6,True
3498,Tablet,Clothing,53.8,19,20.5,2024-02-09,East,Cash,5.0,812.65,False
3499,Camera,Home,251.08,2,1.6,2024-09-23,West,PayPal,5.0,494.13,False
3500,Camera,Clothing,88.22,10,29.0,2024-11-19,East,Credit Card,4.0,626.36,False
3501,Monitor,Home,20149.637185632135,5,23.8,2023-08-16,East,credit card,4.0,655.62,False
3502,Keyboard,Clothing,134.57,6,24.9,2024-01-16,North,Credit Card,4.0,606.37,False
3503,Headphones,Food,40.9,20,12.1,2024-01-04,West,Credit Card,4.0,719.02,False
3504,Laptop,Electronics,517.2,2,12.2,2024-01-15,South,Cash,4.0,908.2,False
3505,Phone,Books,31.78,20,19.3,2024-06-08,South,PayPal,5.0,512.93,False
3506,Laptop,Food,19.87,20,2.8,2024-02-13,East,Cash,5.0,386.27,False
3507,Camera,Books,14.78,20,12.2,2023-10-19,North,PayPal,3.0,259.54,False
3508,Headphones,Food,29.13,20,1.1,2024-11-26,North,PayPal,5.0,576.19,False
3509,Keyboard,Sports,137.18,10,15.9,2023-01-21,East,Credit Card,5.0,1153.68,False
3510,Tablet,Food,9.91,20,28.3,2024-09-27,North,PayPal,3.0,142.11,False
3511,Monitor,Electronics,545.58,2,23.9,2024-05-19,West,Credit Card,3.0,830.37,False
3512,Other,Electronics,882.99,2,6.9,2023-03-08,West,PayPal,3.0,1644.13,False
3513,Laptop,Electronics,724.94,2,20.2,2022-12-27,,Credit Card,5.0,1157.0,False
3514,Phone,Home,203.98,6,24.5,2023-10-01,South,credit card,4.0,924.03,False
3515,Laptop,Electronics,570.0,1,9.8,2023-10-28,North,PAYPAL,4.0,514.14,False
3516,Keyboard,Sports,143.53,6,10.5,2022-03-08,West,Credit Card,5.0,770.76,False
3517,Keyboard,Sports,260.38,3,9.3,2024-06-14,South,Cash,4.0,708.49,False
3518,Monitor,Food,31.98,20,9.4,2022-08-09,East,Credit Card,4.0,579.48,False
3519,Phone,Home,100.52,10,9.0,2023-09-28,West,PayPal,3.0,914.73,False
3520,Laptop,Food,55.69,18,13.9,2024-06-25,North,credit card,3.0,863.08,False
3521,Monitor,Books,25.2,20,8.0,2023-09-09,North,PayPal,4.0,463.68,False
3522,Tablet,Clothing,81.67,12,17.9,2023-08-30,East,Credit Card,5.0,804.61,False
3523,Other,Food,46.55,20,24.1,2024-08-15,West,credit card,4.0,706.63,False
3524,Phone,Sports,202.01,8,6.0,2022-12-02,South,Credit Card,3.0,1519.12,True
3525,Laptop,Food,39.42,20,26.9,2022-05-30,East,Credit Card,5.0,576.32,True
3526,Laptop,Electronics,635.39,1,10.6,2022-01-21,West,credit card,2.0,568.04,False
3527,Laptop,Sports,274.3,5,26.5,2024-01-05,South,Cash,5.0,1008.05,True
3528,Keyboard,Electronics,425.84,1,12.8,2024-05-26,West,credit card,5.0,371.33,False
3529,Monitor,Food,48.72,20,25.8,2024-11-11,East,PayPal,3.0,723.0,False
3530,Headphones,Food,21.86,20,18.9,2022-10-16,North,PayPal,4.0,354.57,True
3531,Keyboard,Sports,135.37,9,24.3,2022-04-13,South,credit card,2.0,922.28,False
3532,Laptop,Home,130.7,5,3.2,2024-02-17,South,Credit Card,3.0,632.59,False
3533,Keyboard,Electronics,572.04,4,19.1,2022-06-01,South,PayPal,4.0,1851.12,False
3534,Camera,Books,12.73,20,0.2,2023-09-05,,Credit Card,5.0,254.09,False
3535,Phone,Electronics,944.49,2,9.7,2024-02-19,South,credit card,4.0,1705.75,False
3536,Monitor,Sports,181.71,4,7.7,2024-02-08,West,PAYPAL,3.0,670.87,True
3537,Tablet,Sports,125.28,4,20.4,2023-09-09,West,Credit Card,3.0,398.89,False
3538,Phone,Sports,162.85,7,12.0,2024-01-18,East,PayPal,4.0,1003.16,False
3539,Tablet,Books,17.44,20,22.6,2022-11-08,East,credit card,5.0,,True
3540,Other,Electronics,476.98,2,6.5,2024-06-29,East,credit card,4.0,,False
3541,Tablet,Clothing,188.99,5,23.8,2022-05-02,South,credit card,2.0,720.05,False
3542,Laptop,Home,155.53,5,5.9,2023-02-07,West,Credit Card,4.0,731.77,False
3543,Tablet,Books,12.64,20,19.0,2023-01-31,East,Cash,4.0,204.77,False
3544,Monitor,Home,224.63,4,7.9,2022-11-06,South,PAYPAL,2.0,827.54,False
3545,Laptop,Books,40.4,20,19.3,2022-09-30,West,Cash,5.0,652.06,False
3546,Headphones,Electronics,450.39,5,27.6,2024-04-19,North,Credit Card,3.0,1630.41,False
3547,Camera,Books,50.06,16,8.6,2023-12-05,North,Cash,5.0,732.08,False
3548,Headphones,Food,40.42,20,4.6,2022-07-07,East,Cash,4.0,771.21,False
3549,Other,Clothing,98.99,11,11.9,2024-01-30,West,PAYPAL,5.0,959.31,True
3550,,Home,373.93,1,15.5,2023-03-19,West,PayPal,5.0,315.97,False
3551,Monitor,Electronics,585.27,6,1.3,2022-03-30,South,Cash,4.0,3465.97,False
3552,Phone,Electronics,527.21,1,0.7,2022-01-26,South,PAYPAL,4.0,523.52,False
3553,Monitor,Food,13.73,20,11.2,2022-10-15,East,PayPal,3.0,243.84,False
3554,Camera,Electronics,435.22,1,27.4,2022-03-16,South,Cash,3.0,315.97,True
3555,Camera,Books,40998.84220865884,20,23.7,2023-05-16,North,PayPal,5.0,482.22,False
3556,Laptop,Clothing,39.35,20,28.4,2022-04-14,West,Credit Card,5.0,563.49,True
3557,Monitor,Electronics,,3,27.7,2022-02-03,East,Cash,3.0,1659.31,False
3558,Tablet,Clothing,67.05,500,10.2,2022-03-03,,credit card,5.0,1023.59,False
3559,Phone,Home,242.86,4,20.6,2024-06-06,North,PAYPAL,5.0,771.32,False
3560,Monitor,Food,30.88,20,29.3,2024-06-23,West,Credit Card,4.0,436.64,False
3561,Phone,Home,281.74,2,18.0,2022-05-06,East,Cash,3.0,462.05,False
3562,Other,Food,20.04,20,4.8,2023-07-04,North,Credit Card,5.0,381.56,False
3563,Headphones,Food,51.47,19,6.3,2022-07-15,North,PayPal,3.0,916.32,False
3564,Other,Home,132.12,6,17.3,2024-03-23,East,Credit Card,4.0,655.58,False
3565,Camera,Electronics,363.89,2,6.1,2022-11-05,East,Credit Card,4.0,683.39,False
3566,,Electronics,762.67,5,26.7,2024-05-28,South,PayPal,4.0,2795.19,False
3567,Camera,Electronics,226.67,5,13.3,2024-04-06,South,Credit Card,5.0,,False
3568,Camera,Electronics,523.31,3,24.5,2023-12-30,South,Cash,4.0,1185.3,False
3569,Other,Food,36.11,20,26.4,2024-04-18,North,PayPal,4.0,531.54,False
3570,Camera,Electronics,461.16,5,2.0,2024-12-09,West,Credit Card,4.0,2259.68,True
3571,Monitor,Food,24.48,20,8.5,2023-06-09,East,PayPal,5.0,447.98,False
3572,Keyboard,Books,37.42,20,28.4,2024-06-29,West,PayPal,4.0,535.85,True
3573,,Sports,252.12,2,13.3,2022-12-17,East,Cash,3.0,437.18,False
3574,Monitor,Clothing,123.39,8,0.4,2024-04-02,East,Credit Card,5.0,983.17,False
3575,Tablet,Home,148.24,2,20.0,2024-07-05,South,credit card,3.0,237.18,False
3576,Tablet,Sports,118.79,8,3.4,2024-12-12,South,credit card,3.0,918.01,True
3577,Tablet,Food,20.72,20,9.6,2022-10-29,East,Credit Card,4.0,374.62,False
3578,Other,Electronics,503.8,3,24.0,2024-01-04,North,PayPal,4.0,1148.66,False
3579,Camera,Electronics,10533.958247850545,5,23.0,2022-03-13,South,PayPal,4.0,1642.72,False
3580,Laptop,Electronics,615.08,1,28.2,2022-07-05,East,Cash,4.0,441.63,False
3581,Phone,Clothing,94.48,12,7.6,2023-08-12,North,Credit Card,3.0,1047.59,False
3582,Tablet,Food,16.67,20,7.2,2023-04-12,East,Credit Card,4.0,309.4,False
3583,Monitor,Clothing,102.62,12,17.4,2023-01-09,East,PayPal,5.0,1017.17,False
3584,Camera,Food,23.96,20,25.1,2023-04-14,,PayPal,5.0,358.92,False
3585,Tablet,Food,54.92,16,24.6,2022-05-10,North,PayPal,3.0,662.55,False
3586,Phone,Books,14.85,20,24.2,2023-08-30,West,credit card,4.0,225.13,False
3587,Laptop,Electronics,472.08,1,18.3,2023-06-23,East,PayPal,4.0,385.69,False
3588,Keyboard,Home,132.82,6,15.8,2022-01-19,East,Cash,4.0,671.01,False
3589,Keyboard,Food,30.19,20,12.4,2024-04-28,West,Credit Card,3.0,528.93,False
3590,Tablet,Electronics,647.92,1,18.3,2024-07-18,North,Cash,3.0,529.35,True
3591,Laptop,Electronics,522.94,3,21.0,2023-02-13,East,credit card,4.0,1239.37,False
3592,Phone,Sports,102.47,6,17.2,2023-09-22,South,credit card,5.0,509.07,True
3593,Laptop,Home,64.48,14,1.6,2023-01-16,North,Credit Card,4.0,888.28,False
3594,Headphones,Food,21.88,20,1.1,2024-09-03,East,PAYPAL,5.0,432.79,False
3595,Tablet,Clothing,136.82,5,16.3,2024-12-22,North,credit card,5.0,572.59,False
3596,Other,Food,38.81,20,18.5,2023-10-07,West,PAYPAL,4.0,632.6,False
3597,Monitor,Sports,182.99,10,10.1,2022-05-29,North,PayPal,5.0,1645.08,True
3598,Phone,Food,17.7,20,19.9,2023-03-28,North,PayPal,5.0,283.55,False
3599,Camera,Electronics,527.33,2,28.4,2024-12-22,West,PayPal,4.0,755.14,False
3600,Phone,Clothing,57.09,20,5.6,2023-12-08,South,PayPal,4.0,1077.86,False
3601,Other,Electronics,850.43,1,26.7,2024-09-29,North,Cash,4.0,623.37,False
3602,Other,Books,19.51,20,2.7,2022-03-19,North,PayPal,4.0,379.66,True
3603,Phone,Sports,145.49,7,14.6,2023-12-18,South,PayPal,4.0,869.74,False
3604,Phone,Electronics,360.17,3,7.1,2022-09-26,South,PayPal,3.0,1003.79,True
3605,Tablet,Food,32.17,20,11.6,2022-01-03,West,PayPal,4.0,568.77,False
3606,Phone,Sports,263.1,3,3.6,2024-06-28,East,PayPal,3.0,760.89,True
3607,Camera,Electronics,506.52,2,6.5,2024-10-24,North,Credit Card,,947.19,False
3608,Laptop,Clothing,116.24,10,4.3,2023-10-11,West,PAYPAL,5.0,1112.42,False
3609,Tablet,Electronics,547.88,1,11.4,2023-09-19,East,credit card,3.0,,False
3610,Phone,Sports,179.76,6,12.7,2022-07-31,West,Credit Card,4.0,941.58,False
3611,Headphones,Electronics,586.05,1,7.3,2024-04-22,North,credit card,4.0,543.27,False
3612,Camera,Food,19.68,20,18.3,2024-08-15,North,credit card,5.0,321.57,False
3613,Laptop,Home,160.99,5,10.8,2024-06-29,West,Credit Card,2.0,718.02,False
3614,Phone,Food,32.9,20,12.2,2023-02-27,North,PayPal,3.0,577.72,True
3615,Monitor,Home,252.4,2,27.9,2022-01-06,South,credit card,5.0,363.96,False
3616,Phone,Home,368.16,1,10.4,2022-08-25,East,Credit Card,4.0,329.87,False
3617,Phone,Home,400.63,2,14.5,2023-07-18,West,Cash,5.0,685.08,False
3618,Laptop,Books,32.87,20,23.5,2024-12-28,North,Credit Card,5.0,502.91,False
3619,Headphones,Food,38.26,20,0.1,2024-07-17,South,PAYPAL,5.0,764.43,False
3620,Camera,Clothing,80.36,14,24.3,2022-04-30,East,Cash,4.0,851.66,False
3621,Monitor,Clothing,,14,29.7,2023-08-14,South,Credit Card,4.0,926.03,False
3622,Monitor,Books,33.8,20,,2022-10-09,West,PayPal,5.0,662.48,False
3623,Keyboard,Food,36.09,20,16.6,2022-08-30,East,Cash,5.0,601.98,False
3624,Phone,Sports,209.54,4,19.4,2022-05-21,South,Credit Card,4.0,675.56,False
3625,Keyboard,Food,28.16,20,12.3,2024-09-27,South,PAYPAL,5.0,493.93,False
3626,Camera,Clothing,53.67,20,5.2,2024-12-25,East,Credit Card,5.0,1017.58,False
3627,Keyboard,Electronics,664.5,1,2.8,2022-12-26,East,PayPal,4.0,645.89,False
3628,Headphones,Electronics,584.4,1,20.4,2022-07-17,North,Credit Card,4.0,465.18,False
3629,Headphones,Electronics,336.62,3,19.8,2022-04-07,North,Credit Card,3.0,809.91,False
3630,Headphones,Food,49.51,14,15.9,2022-04-07,,PayPal,5.0,582.93,False
3631,Camera,Sports,180.48,5,11.6,2024-07-01,,Cash,4.0,797.72,False
3632,Camera,Electronics,373.09,1,18.5,2022-01-04,West,Credit Card,2.0,304.07,True
3633,Keyboard,Sports,288.67,6,2.9,2023-02-25,West,Cash,4.0,1681.79,False
3634,Camera,Food,40.52,20,27.5,2023-09-27,East,Credit Card,4.0,587.54,False
3635,Camera,Clothing,57.02,20,8.1,2023-04-13,East,PayPal,4.0,1048.03,False
3636,Laptop,Home,191.28,7,,2024-09-21,South,credit card,5.0,1053.76,False
